,transition_ts,category,idea_id,booking_request_id,to_state,space_id,country,city,portfolio_type,floor_size,floor_size_unit,start_on,end_on,price
11539,2018-08-16 16:08:34.755,private_event,2214,152579,submitted,6268,GB,London,7.0,2800,0,2018-09-14 00:00:00,2018-09-16 00:00:00,150000
11540,2018-08-30 13:22:52.853,private_event,2214,152579,declined,6268,GB,London,7.0,2800,0,2018-09-14 00:00:00,2018-09-16 00:00:00,150000
11541,2018-09-17 09:37:00.952,private_event,2214,152579,booked,6268,GB,London,7.0,2800,0,2018-09-14 00:00:00,2018-09-16 00:00:00,150000
11542,2018-09-04 15:45:15.000,private_event,2214,153852,declined,482,GB,London,8.0,1600,0,2018-09-14 00:00:00,2018-09-16 00:00:00,1050000
11543,2018-02-24 23:27:43.210,popup_shop,2215,120540,submitted,1216,GB,London ,5.0,5,0,2018-04-01 00:00:00,2018-04-30 00:00:00,60800
11544,2018-03-12 13:20:32.222,popup_shop,2215,120540,declined,1216,GB,London ,5.0,5,0,2018-04-01 00:00:00,2018-04-30 00:00:00,60800
11545,2018-02-27 17:39:02.360,popup_shop,2215,120540,matched,1216,GB,London ,5.0,5,0,2018-04-01 00:00:00,2018-04-30 00:00:00,60800
11546,2018-02-24 23:27:43.288,popup_shop,2215,120541,submitted,4653,GB,London,5.0,5,0,2018-04-01 00:00:00,2018-04-14 00:00:00,21000
11547,2018-02-26 17:51:14.248,popup_shop,2215,120541,matched,4653,GB,London,5.0,5,0,2018-04-01 00:00:00,2018-04-14 00:00:00,21000
11548,2018-03-12 13:19:54.905,popup_shop,2215,120541,declined,4653,GB,London,5.0,5,0,2018-04-01 00:00:00,2018-04-14 00:00:00,21000
11549,2018-02-26 17:45:44.141,popup_shop,2215,120542,matched,3841,GB,London,5.0,100,0,2018-04-01 00:00:00,2018-04-07 00:00:00,7000
11550,2018-03-12 13:18:59.729,popup_shop,2215,120542,declined,3841,GB,London,5.0,100,0,2018-04-01 00:00:00,2018-04-07 00:00:00,7000
11551,2018-02-24 23:27:43.361,popup_shop,2215,120542,submitted,3841,GB,London,5.0,100,0,2018-04-01 00:00:00,2018-04-07 00:00:00,7000
11552,2018-03-13 16:04:23.049,popup_shop,2215,120539,declined,5059,GB,London,5.0,100,0,2018-04-01 00:00:00,2018-04-30 00:00:00,18200
11553,2018-02-28 13:00:51.701,popup_shop,2215,120539,matched,5059,GB,London,5.0,100,0,2018-04-01 00:00:00,2018-04-30 00:00:00,18200
11554,2018-02-24 23:27:43.128,popup_shop,2215,120539,submitted,5059,GB,London,5.0,100,0,2018-04-01 00:00:00,2018-04-30 00:00:00,18200
11555,2018-04-09 20:32:54.185,private_event,2216,129368,submitted,4452,FR,Paris,3.0,59,1,2018-06-19 00:00:00,2018-06-25 00:00:00,160000
11556,2018-05-31 16:31:29.865,private_event,2216,129368,submitted,4452,FR,Paris,3.0,59,1,2018-06-19 00:00:00,2018-06-25 00:00:00,160000
11557,2018-06-18 09:08:25.949,private_event,2216,129368,declined,4452,FR,Paris,3.0,59,1,2018-06-19 00:00:00,2018-06-25 00:00:00,160000
11558,2018-04-03 18:52:27.592,private_event,2216,128250,submitted,5363,FR,Paris,3.0,22,1,2018-06-17 00:00:00,2018-06-24 00:00:00,250800
11559,2018-05-31 16:31:09.726,private_event,2216,128250,submitted,5363,FR,Paris,3.0,22,1,2018-06-17 00:00:00,2018-06-24 00:00:00,250800
11560,2018-06-01 11:38:45.672,private_event,2216,128250,matched,5363,FR,Paris,3.0,22,1,2018-06-17 00:00:00,2018-06-24 00:00:00,250800
11561,2018-06-18 09:08:11.632,private_event,2216,128250,declined,5363,FR,Paris,3.0,22,1,2018-06-17 00:00:00,2018-06-24 00:00:00,250800
11562,2018-01-23 09:43:51.170,unique,2217,114403,submitted,1505,GB,Manchester,8.0,750,0,2018-07-14 00:00:00,2018-07-15 00:00:00,125000
11563,2018-01-23 12:53:01.149,unique,2217,114403,matched,1505,GB,Manchester,8.0,750,0,2018-07-14 00:00:00,2018-07-15 00:00:00,125000
11564,2018-02-14 13:30:03.965,unique,2217,114403,declined,1505,GB,Manchester,8.0,750,0,2018-07-14 00:00:00,2018-07-15 00:00:00,125000
11565,2019-01-07 15:17:51.460,popup_shop,2219,181145,submitted,5149,GB,London,3.0,1000,0,2019-06-01 00:00:00,2019-06-07 00:00:00,349993
11566,2018-10-29 18:04:53.915,popup_shop,2220,169715,submitted,3802,FR,Paris,3.0,40,1,2019-03-01 00:00:00,2019-03-05 00:00:00,195000
11567,2018-11-15 14:02:42.345,popup_shop,2220,169715,declined,3802,FR,Paris,3.0,40,1,2019-03-01 00:00:00,2019-03-05 00:00:00,195000
11568,2018-05-04 20:00:53.717,unique,2222,134995,submitted,1262,GB,London,8.0,1900,0,2018-06-10 00:00:00,2018-06-10 00:00:00,40000
11569,2018-05-08 09:45:37.922,unique,2222,134995,declined,1262,GB,London,8.0,1900,0,2018-06-10 00:00:00,2018-06-10 00:00:00,40000
11570,2018-05-05 09:13:56.885,unique,2222,135024,submitted,2383,GB,London ,3.0,800,0,2018-06-17 00:00:00,2018-06-17 00:00:00,10000
11571,2018-05-08 09:45:52.633,unique,2222,135024,declined,2383,GB,London ,3.0,800,0,2018-06-17 00:00:00,2018-06-17 00:00:00,10000
11572,2018-06-19 14:29:24.938,popup_shop,2223,142964,submitted,4000,GB,Cardiff,6.0,876,0,2018-07-13 00:00:00,2018-08-11 00:00:00,88333
11573,2018-06-27 07:30:59.060,popup_shop,2223,142964,matched,4000,GB,Cardiff,6.0,876,0,2018-07-13 00:00:00,2018-08-11 00:00:00,88333
11574,2018-07-16 15:35:09.742,popup_shop,2223,142964,declined,4000,GB,Cardiff,6.0,876,0,2018-07-13 00:00:00,2018-08-11 00:00:00,88333
11575,2018-01-19 14:55:34.962,gallery,2225,113957,submitted,5177,US,New York,3.0,300,0,2018-03-01 00:00:00,2018-03-01 00:00:00,40000
11576,2018-01-30 20:20:08.058,gallery,2225,113957,declined,5177,US,New York,3.0,300,0,2018-03-01 00:00:00,2018-03-01 00:00:00,40000
11577,2018-04-02 12:21:03.351,popup_shop,2232,127918,submitted,4213,US,New York,7.0,900,0,2018-05-06 00:00:00,2018-05-06 00:00:00,21500
11578,2018-04-24 18:16:16.391,popup_shop,2232,127918,declined,4213,US,New York,7.0,900,0,2018-05-06 00:00:00,2018-05-06 00:00:00,21500
11579,2018-04-02 12:21:03.302,popup_shop,2232,127917,submitted,4816,US,New York,8.0,2051,0,2018-05-05 00:00:00,2018-05-05 00:00:00,39904
11580,2018-04-02 19:16:28.181,popup_shop,2232,127917,declined,4816,US,New York,8.0,2051,0,2018-05-05 00:00:00,2018-05-05 00:00:00,39904
11581,2018-04-02 12:21:03.450,popup_shop,2232,127920,submitted,5660,US,New York,3.0,600,0,2018-05-06 00:00:00,2018-05-06 00:00:00,50000
11582,2018-04-02 19:16:54.659,popup_shop,2232,127920,declined,5660,US,New York,3.0,600,0,2018-05-06 00:00:00,2018-05-06 00:00:00,50000
11583,2018-04-03 02:13:18.473,popup_shop,2232,127919,matched,5717,US,Queens,3.0,500,0,2018-05-05 00:00:00,2018-05-06 00:00:00,40000
11584,2018-04-02 12:21:03.400,popup_shop,2232,127919,submitted,5717,US,Queens,3.0,500,0,2018-05-05 00:00:00,2018-05-06 00:00:00,40000
11585,2018-04-16 15:44:11.817,popup_shop,2232,127919,declined,5717,US,Queens,3.0,500,0,2018-05-05 00:00:00,2018-05-06 00:00:00,40000
11586,2018-04-02 20:37:45.081,popup_shop,2232,127916,matched,5241,US,New York,8.0,275,0,2018-05-06 00:00:00,2018-05-06 00:00:00,49000
11587,2018-04-02 12:21:03.237,popup_shop,2232,127916,submitted,5241,US,New York,8.0,275,0,2018-05-06 00:00:00,2018-05-06 00:00:00,49000
11588,2018-04-24 18:17:25.682,popup_shop,2232,127916,declined,5241,US,New York,8.0,275,0,2018-05-06 00:00:00,2018-05-06 00:00:00,49000
11589,2018-04-02 12:21:03.498,popup_shop,2232,127921,submitted,4891,US,Brooklyn,1.0,800,0,2018-05-06 00:00:00,2018-05-06 00:00:00,25000
11590,2018-04-02 21:09:03.849,popup_shop,2232,127921,declined,4891,US,Brooklyn,1.0,800,0,2018-05-06 00:00:00,2018-05-06 00:00:00,25000
11591,2018-11-13 14:45:59.324,unique,2233,172455,submitted,6684,GB,Manchester,3.0,1000,0,2019-02-04 00:00:00,2019-02-10 00:00:00,170030
11592,2018-12-11 09:54:52.754,unique,2233,172455,declined,6684,GB,Manchester,3.0,1000,0,2019-02-04 00:00:00,2019-02-10 00:00:00,170030
11593,2018-11-26 10:01:10.620,unique,2233,172455,matched,6684,GB,Manchester,3.0,1000,0,2019-02-04 00:00:00,2019-02-10 00:00:00,170030
11594,2018-02-20 12:55:46.998,unique,2234,119257,matched,735,GB,London,8.0,1250,0,2018-07-11 00:00:00,2018-07-12 00:00:00,200000
11595,2018-02-19 15:15:03.519,unique,2234,119257,submitted,735,GB,London,8.0,1250,0,2018-07-11 00:00:00,2018-07-12 00:00:00,200000
11596,2018-03-01 16:36:04.688,unique,2234,119257,declined,735,GB,London,8.0,1250,0,2018-07-11 00:00:00,2018-07-12 00:00:00,200000
11597,2018-05-18 09:50:55.587,unique,2234,119257,matched,735,GB,London,8.0,1250,0,2018-07-11 00:00:00,2018-07-12 00:00:00,200000
11598,2018-06-06 10:04:22.557,unique,2234,119257,booked,735,GB,London,8.0,1250,0,2018-07-11 00:00:00,2018-07-12 00:00:00,200000
11599,2018-05-18 08:30:07.915,unique,2234,137901,submitted,4961,GB,London,8.0,1000,0,2018-07-11 00:00:00,2018-07-13 00:00:00,300000
11600,2018-05-24 10:55:43.273,unique,2234,137901,declined,4961,GB,London,8.0,1000,0,2018-07-11 00:00:00,2018-07-13 00:00:00,300000
11601,2018-05-21 09:44:00.073,unique,2234,137910,matched,5980,GB,London,1.0,700,0,2018-07-10 00:00:00,2018-07-16 00:00:00,142000
11602,2018-05-18 09:10:39.381,unique,2234,137910,submitted,5980,GB,London,1.0,700,0,2018-07-10 00:00:00,2018-07-16 00:00:00,142000
11603,2018-06-01 14:30:29.160,unique,2234,137910,declined,5980,GB,London,1.0,700,0,2018-07-10 00:00:00,2018-07-16 00:00:00,142000
11604,2018-05-18 09:11:24.640,unique,2234,137909,declined,5248,GB,London,3.0,1050,0,2018-07-09 00:00:00,2018-07-22 00:00:00,260000
11605,2018-05-24 10:55:52.519,unique,2234,137900,declined,5800,GB,London,1.0,1000,0,2018-07-10 00:00:00,2018-07-16 00:00:00,175000
11606,2018-05-18 08:29:23.431,unique,2234,137900,submitted,5800,GB,London,1.0,1000,0,2018-07-10 00:00:00,2018-07-16 00:00:00,175000
11607,2018-05-18 09:10:13.070,unique,2234,137911,submitted,6014,GB,London,3.0,1400,0,2018-07-10 00:00:00,2018-07-16 00:00:00,150000
11608,2018-06-01 14:30:21.621,unique,2234,137911,declined,6014,GB,London,3.0,1400,0,2018-07-10 00:00:00,2018-07-16 00:00:00,150000
11609,2018-05-21 11:39:03.178,unique,2234,137911,matched,6014,GB,London,3.0,1400,0,2018-07-10 00:00:00,2018-07-16 00:00:00,150000
11610,2018-08-14 16:29:30.948,popup_shop,2237,152025,submitted,6093,GB,Brighton,8.0,500,0,2018-09-08 00:00:00,2018-09-08 00:00:00,60000
11611,2018-06-13 11:50:00.969,popup_bar,2238,142041,submitted,2640,FR,Paris,1.0,65,1,2018-07-01 00:00:00,2018-07-01 00:00:00,48300
11612,2018-06-14 08:00:44.692,popup_bar,2238,142041,declined,2640,FR,Paris,1.0,65,1,2018-07-01 00:00:00,2018-07-01 00:00:00,48300
11613,2018-10-29 10:14:39.603,popup_shop,2239,166946,declined,757,GB,London,5.0,21,0,2018-12-01 00:00:00,2018-12-31 00:00:00,179180
11614,2018-10-17 10:00:16.558,popup_shop,2239,166946,submitted,757,GB,London,5.0,21,0,2018-12-01 00:00:00,2018-12-31 00:00:00,179180
11615,2018-10-19 14:46:06.349,popup_shop,2239,166946,matched,757,GB,London,5.0,21,0,2018-12-01 00:00:00,2018-12-31 00:00:00,179180
11616,2018-10-17 12:40:28.267,popup_shop,2239,166986,submitted,3372,GB,London ,5.0,5,0,2018-10-26 00:00:00,2018-11-01 00:00:00,17500
11617,2018-10-23 08:47:45.805,popup_shop,2239,166986,declined,3372,GB,London ,5.0,5,0,2018-10-26 00:00:00,2018-11-01 00:00:00,17500
11618,2018-10-19 16:15:43.647,popup_shop,2239,167904,declined,3372,GB,London ,5.0,5,0,2018-10-26 00:00:00,2018-11-01 00:00:00,17500
11619,2018-10-19 15:14:20.578,popup_shop,2239,167904,submitted,3372,GB,London ,5.0,5,0,2018-10-26 00:00:00,2018-11-01 00:00:00,17500
11620,2018-10-16 16:49:23.197,popup_shop,2239,166849,submitted,3714,GB,Belgravia ,5.0,20,0,2018-10-27 00:00:00,2018-10-28 00:00:00,10000
11621,2018-10-19 13:32:46.967,popup_shop,2239,166849,declined,3714,GB,Belgravia ,5.0,20,0,2018-10-27 00:00:00,2018-10-28 00:00:00,10000
11622,2018-10-16 14:10:34.530,popup_shop,2239,166728,submitted,3860,GB,London ,5.0,50,0,2018-10-27 00:00:00,2018-10-27 00:00:00,6000
11623,2018-10-17 10:40:58.996,popup_shop,2239,166728,declined,3860,GB,London ,5.0,50,0,2018-10-27 00:00:00,2018-10-27 00:00:00,6000
11624,2018-07-30 12:02:05.133,popup_shop,2245,149289,submitted,6434,GB,London,4.0,30,0,2018-09-29 00:00:00,2018-09-29 00:00:00,1500
11625,2018-07-31 09:03:32.000,popup_shop,2245,149289,matched,6434,GB,London,4.0,30,0,2018-09-29 00:00:00,2018-09-29 00:00:00,1500
11626,2018-07-31 13:37:41.201,popup_shop,2245,149289,booked,6434,GB,London,4.0,30,0,2018-09-29 00:00:00,2018-09-29 00:00:00,1500
11627,2018-03-05 10:05:31.036,gallery,2246,121844,submitted,2332,FR,Paris,3.0,100,1,2018-04-27 00:00:00,2018-04-28 00:00:00,190000
11628,2018-03-05 10:12:05.238,gallery,2246,121844,declined,2332,FR,Paris,3.0,100,1,2018-04-27 00:00:00,2018-04-28 00:00:00,190000
11629,2018-03-05 10:02:13.687,gallery,2246,121837,submitted,5259,FR,Paris,3.0,50,1,2018-04-27 00:00:00,2018-04-29 00:00:00,180000
11630,2018-03-05 10:04:52.104,gallery,2246,121837,declined,5259,FR,Paris,3.0,50,1,2018-04-27 00:00:00,2018-04-29 00:00:00,180000
11631,2018-03-05 10:12:05.189,gallery,2246,121846,declined,4761,FR,Paris,8.0,55,1,2018-04-27 00:00:00,2018-04-29 00:00:00,213000
11632,2018-03-05 10:09:11.593,gallery,2246,121846,submitted,4761,FR,Paris,8.0,55,1,2018-04-27 00:00:00,2018-04-29 00:00:00,213000
11633,2018-01-07 21:35:35.345,popup_shop,2248,111885,submitted,5059,GB,London,5.0,100,0,2018-01-07 00:00:00,2018-02-05 00:00:00,18200
11634,2018-01-08 10:04:20.282,popup_shop,2248,111885,declined,5059,GB,London,5.0,100,0,2018-01-07 00:00:00,2018-02-05 00:00:00,18200
11635,2018-06-05 22:42:21.677,popup_shop,2250,140772,submitted,6175,US,New York,3.0,1000,0,2018-06-20 00:00:00,2018-07-01 00:00:00,1440000
11636,2018-06-05 22:42:31.138,popup_shop,2250,140772,matched,6175,US,New York,3.0,1000,0,2018-06-20 00:00:00,2018-07-01 00:00:00,1440000
11637,2018-06-20 18:52:08.796,popup_shop,2250,140772,booked,6175,US,New York,3.0,1000,0,2018-06-20 00:00:00,2018-07-01 00:00:00,1440000
11638,2019-01-11 15:13:46.860,private_event,2251,182009,submitted,6065,GB,London,8.0,2000,0,2019-02-12 00:00:00,2019-02-14 00:00:00,1050000
11639,2019-01-11 16:24:19.600,private_event,2251,182009,matched,6065,GB,London,8.0,2000,0,2019-02-12 00:00:00,2019-02-14 00:00:00,1050000
11640,2018-04-25 09:25:20.981,private_event,2252,133115,submitted,3641,FR,Paris,8.0,50,1,2018-06-12 00:00:00,2018-06-14 00:00:00,135000
11641,2018-04-25 16:14:58.328,private_event,2252,133115,matched,3641,FR,Paris,8.0,50,1,2018-06-12 00:00:00,2018-06-14 00:00:00,135000
11642,2018-05-16 17:42:42.649,private_event,2252,133115,declined,3641,FR,Paris,8.0,50,1,2018-06-12 00:00:00,2018-06-14 00:00:00,135000
11643,2018-11-15 11:32:01.928,popup_shop,2253,174019,submitted,61,GB,London,3.0,300,0,2018-12-10 00:00:00,2018-12-23 00:00:00,199990
11644,2018-11-15 16:01:51.477,popup_shop,2253,174019,declined,61,GB,London,3.0,300,0,2018-12-10 00:00:00,2018-12-23 00:00:00,199990
11645,2018-01-10 14:49:47.915,sample_sale,2256,112027,submitted,335,GB,London,3.0,1190,0,2018-02-03 00:00:00,2018-02-03 00:00:00,7850
11646,2018-01-11 19:45:12.677,sample_sale,2256,112027,matched,335,GB,London,3.0,1190,0,2018-02-03 00:00:00,2018-02-03 00:00:00,7850
11647,2018-01-15 15:18:03.620,sample_sale,2256,112027,declined,335,GB,London,3.0,1190,0,2018-02-03 00:00:00,2018-02-03 00:00:00,7850
11648,2018-01-10 14:49:43.455,sample_sale,2256,112028,submitted,3330,GB,London,3.0,700,0,2018-02-03 00:00:00,2018-02-03 00:00:00,35000
11649,2018-01-11 10:46:13.628,sample_sale,2256,112028,matched,3330,GB,London,3.0,700,0,2018-02-03 00:00:00,2018-02-03 00:00:00,35000
11650,2018-01-16 12:46:40.330,sample_sale,2256,112028,declined,3330,GB,London,3.0,700,0,2018-02-03 00:00:00,2018-02-03 00:00:00,35000
11651,2018-06-11 14:06:40.894,private_event,2261,141085,declined,1495,FR,Paris,8.0,119,1,2018-06-24 00:00:00,2018-06-24 00:00:00,30000
11652,2018-06-07 11:26:56.430,private_event,2261,141085,submitted,1495,FR,Paris,8.0,119,1,2018-06-24 00:00:00,2018-06-24 00:00:00,30000
11653,2018-06-11 14:06:54.111,private_event,2261,141188,declined,5332,FR,Paris,3.0,70,1,2018-06-24 00:00:00,2018-06-24 00:00:00,15000
11654,2018-06-07 15:43:46.163,private_event,2261,141188,submitted,5332,FR,Paris,3.0,70,1,2018-06-24 00:00:00,2018-06-24 00:00:00,15000
11655,2018-06-07 11:26:56.338,private_event,2261,141084,submitted,4662,FR,Paris,3.0,40,1,2018-06-24 00:00:00,2018-06-24 00:00:00,35000
11656,2018-06-07 14:30:39.391,private_event,2261,141084,declined,4662,FR,Paris,3.0,40,1,2018-06-24 00:00:00,2018-06-24 00:00:00,35000
11657,2018-06-07 13:01:50.518,private_event,2261,141084,matched,4662,FR,Paris,3.0,40,1,2018-06-24 00:00:00,2018-06-24 00:00:00,35000
11658,2018-06-07 11:26:56.245,private_event,2261,141083,submitted,5548,FR,Paris,7.0,52,1,2018-06-24 00:00:00,2018-06-24 00:00:00,30000
11659,2018-06-07 14:30:08.447,private_event,2261,141083,declined,5548,FR,Paris,7.0,52,1,2018-06-24 00:00:00,2018-06-24 00:00:00,30000
11660,2018-01-17 18:49:24.987,unique,2262,113660,submitted,3519,GB,Reading,6.0,20,0,2018-02-05 00:00:00,2018-02-08 00:00:00,27000
11661,2018-01-18 09:08:25.817,unique,2262,113660,declined,3519,GB,Reading,6.0,20,0,2018-02-05 00:00:00,2018-02-08 00:00:00,27000
11662,2018-07-11 11:32:13.747,unique,2263,146291,matched,2986,GB,London,7.0,600,0,2018-09-05 00:00:00,2018-09-05 00:00:00,60000
11663,2018-07-25 09:40:04.400,unique,2263,146291,declined,2986,GB,London,7.0,600,0,2018-09-05 00:00:00,2018-09-05 00:00:00,60000
11664,2018-07-10 14:04:15.315,unique,2263,146291,submitted,2986,GB,London,7.0,600,0,2018-09-05 00:00:00,2018-09-05 00:00:00,60000
11665,2018-02-13 20:30:51.359,gallery,2265,118209,submitted,3206,FR,Paris,6.0,8,1,2018-02-13 00:00:00,2018-04-30 00:00:00,1075031
11666,2018-02-14 15:10:24.969,gallery,2265,118209,declined,3206,FR,Paris,6.0,8,1,2018-02-13 00:00:00,2018-04-30 00:00:00,1075031
11667,2018-02-13 20:38:24.895,gallery,2265,118211,submitted,4551,FR,Annecy,6.0,15,1,2018-02-19 00:00:00,2018-04-30 00:00:00,981180
11668,2018-02-14 15:10:35.698,gallery,2265,118211,declined,4551,FR,Annecy,6.0,15,1,2018-02-19 00:00:00,2018-04-30 00:00:00,981180
11669,2018-02-13 20:26:52.811,gallery,2265,118208,submitted,5160,FR,Paris,3.0,8,1,2018-02-19 00:00:00,2018-06-09 00:00:00,1017500
11670,2018-02-14 08:51:07.064,gallery,2265,118208,declined,5160,FR,Paris,3.0,8,1,2018-02-19 00:00:00,2018-06-09 00:00:00,1017500
11671,2018-08-05 12:21:16.733,private_event,2266,150350,submitted,3090,GB,London,3.0,350,0,2018-08-08 00:00:00,2018-08-10 00:00:00,37500
11672,2018-08-08 13:00:24.480,private_event,2266,150350,declined,3090,GB,London,3.0,350,0,2018-08-08 00:00:00,2018-08-10 00:00:00,37500
11673,2018-08-08 12:47:13.957,private_event,2266,150350,matched,3090,GB,London,3.0,350,0,2018-08-08 00:00:00,2018-08-10 00:00:00,37500
11674,2018-01-17 14:34:24.816,unique,2267,113599,submitted,4782,GB,London,1.0,800,0,2018-01-30 00:00:00,2018-01-30 00:00:00,40000
11675,2018-01-17 16:39:13.982,unique,2267,113599,matched,4782,GB,London,1.0,800,0,2018-01-30 00:00:00,2018-01-30 00:00:00,40000
11676,2018-01-25 16:55:18.124,unique,2267,113599,declined,4782,GB,London,1.0,800,0,2018-01-30 00:00:00,2018-01-30 00:00:00,40000
11677,2018-01-17 13:45:23.709,unique,2267,113575,submitted,5288,GB,London,3.0,3000,0,2018-01-30 00:00:00,2018-02-05 00:00:00,245000
11678,2018-01-17 16:15:11.671,unique,2267,113575,declined,5288,GB,London,3.0,3000,0,2018-01-30 00:00:00,2018-02-05 00:00:00,245000
11679,2018-01-17 16:29:14.040,unique,2267,113588,matched,4441,GB,London ,1.0,402,0,2018-01-30 00:00:00,2018-01-30 00:00:00,50000
11680,2018-01-25 16:55:49.823,unique,2267,113588,declined,4441,GB,London ,1.0,402,0,2018-01-30 00:00:00,2018-01-30 00:00:00,50000
11681,2018-01-17 14:31:48.906,unique,2267,113588,submitted,4441,GB,London ,1.0,402,0,2018-01-30 00:00:00,2018-01-30 00:00:00,50000
11682,2018-01-17 16:13:56.280,unique,2267,113601,declined,4672,GB,London,8.0,1750,0,2018-01-30 00:00:00,2018-01-30 00:00:00,65000
11683,2018-01-17 14:35:20.268,unique,2267,113601,submitted,4672,GB,London,8.0,1750,0,2018-01-30 00:00:00,2018-01-30 00:00:00,65000
11684,2018-01-17 14:33:20.454,unique,2267,113597,submitted,4843,GB,London,1.0,2240,0,2018-01-30 00:00:00,2018-02-27 00:00:00,621000
11685,2018-01-17 16:34:27.168,unique,2267,113597,matched,4843,GB,London,1.0,2240,0,2018-01-30 00:00:00,2018-02-27 00:00:00,621000
11686,2018-01-18 17:25:02.099,unique,2267,113597,matched,4843,GB,London,1.0,2240,0,2018-01-30 00:00:00,2018-02-27 00:00:00,621000
11687,2018-01-25 16:55:32.412,unique,2267,113597,declined,4843,GB,London,1.0,2240,0,2018-01-30 00:00:00,2018-02-27 00:00:00,621000
11688,2018-01-17 16:14:27.767,unique,2267,113587,declined,4336,GB,London,8.0,853,0,2018-01-30 00:00:00,2018-04-30 00:00:00,1705385
11689,2018-01-17 14:26:18.508,unique,2267,113587,submitted,4336,GB,London,8.0,853,0,2018-01-30 00:00:00,2018-04-30 00:00:00,1705385
11690,2018-01-17 14:34:46.350,unique,2267,113600,submitted,4780,GB,London,8.0,500,0,2018-01-30 00:00:00,2018-01-30 00:00:00,25000
11691,2018-01-22 12:30:42.168,unique,2267,113600,matched,4780,GB,London,8.0,500,0,2018-01-30 00:00:00,2018-01-30 00:00:00,25000
11692,2018-01-25 16:55:04.022,unique,2267,113600,declined,4780,GB,London,8.0,500,0,2018-01-30 00:00:00,2018-01-30 00:00:00,25000
11693,2018-07-12 02:22:49.322,popup_bar,2268,146635,submitted,5262,US,Brooklyn,3.0,1200,0,2018-09-09 00:00:00,2018-09-23 00:00:00,642000
11694,2018-07-12 16:44:44.952,popup_bar,2268,146635,declined,5262,US,Brooklyn,3.0,1200,0,2018-09-09 00:00:00,2018-09-23 00:00:00,642000
11695,2018-02-22 11:06:39.773,popup_bar,2269,119888,declined,1942,FR,Paris,1.0,100,1,2018-04-01 00:00:00,2018-09-01 00:00:00,15400000
11696,2018-02-22 11:06:30.975,popup_bar,2269,119889,declined,1417,FR,Paris,1.0,220,1,2018-04-01 00:00:00,2018-09-01 00:00:00,21776850
11697,2018-02-22 11:06:54.200,popup_bar,2269,119887,submitted,2640,FR,Paris,1.0,65,1,2018-04-01 00:00:00,2018-09-01 00:00:00,5899500
11698,2018-02-22 11:13:00.559,popup_bar,2269,119887,declined,2640,FR,Paris,1.0,65,1,2018-04-01 00:00:00,2018-09-01 00:00:00,5899500
11699,2018-02-22 11:06:47.063,popup_bar,2269,119886,submitted,4612,FR,Paris,8.0,70,1,2018-04-01 00:00:00,2018-09-01 00:00:00,4617000
11700,2018-02-23 16:55:11.369,popup_bar,2269,119886,matched,4612,FR,Paris,8.0,70,1,2018-04-01 00:00:00,2018-09-01 00:00:00,4617000
11701,2018-03-01 13:34:15.058,popup_bar,2269,119886,declined,4612,FR,Paris,8.0,70,1,2018-04-01 00:00:00,2018-09-01 00:00:00,4617000
11702,2018-02-24 13:59:59.445,popup_bar,2269,119885,matched,4879,FR,Paris,3.0,65,1,2018-04-01 00:00:00,2018-09-01 00:00:00,4360500
11703,2018-03-19 12:42:10.787,popup_bar,2269,119885,declined,4879,FR,Paris,3.0,65,1,2018-04-01 00:00:00,2018-09-01 00:00:00,4360500
11704,2018-02-22 11:06:51.369,popup_bar,2269,119885,submitted,4879,FR,Paris,3.0,65,1,2018-04-01 00:00:00,2018-09-01 00:00:00,4360500
11705,2018-04-16 15:18:44.819,gallery,2270,131142,declined,3708,GB,London,6.0,3288,0,2018-10-01 00:00:00,2018-10-28 00:00:00,1540000
11706,2018-04-19 13:38:43.700,gallery,2270,131120,submitted,3750,GB,London,3.0,1297,0,2018-10-08 00:00:00,2018-10-21 00:00:00,800000
11707,2018-04-19 14:12:29.145,gallery,2270,131120,declined,3750,GB,London,3.0,1297,0,2018-10-08 00:00:00,2018-10-21 00:00:00,800000
11708,2018-04-16 12:53:42.629,gallery,2270,131120,declined,3750,GB,London,3.0,1297,0,2018-10-08 00:00:00,2018-10-21 00:00:00,800000
11709,2018-04-16 15:18:53.655,gallery,2270,131141,declined,5677,GB,London,3.0,3579,0,2018-10-08 00:00:00,2018-10-21 00:00:00,2000000
11710,2018-04-16 12:23:18.726,gallery,2270,131094,declined,5790,GB,London,3.0,515,0,2018-10-11 00:00:00,2018-10-16 00:00:00,183000
11711,2018-04-18 12:49:36.913,gallery,2270,131577,matched,5868,GB,London,3.0,3500,0,2018-10-10 00:00:00,2018-10-16 00:00:00,5250000
11712,2018-04-17 18:19:42.011,gallery,2270,131577,submitted,5868,GB,London,3.0,3500,0,2018-10-10 00:00:00,2018-10-16 00:00:00,5250000
11713,2018-04-19 13:38:04.289,gallery,2270,131577,declined,5868,GB,London,3.0,3500,0,2018-10-10 00:00:00,2018-10-16 00:00:00,5250000
11714,2018-04-18 07:57:35.189,gallery,2270,131093,declined,5868,GB,London,3.0,3500,0,2018-10-11 00:00:00,2018-10-17 00:00:00,5250000
11715,2018-04-17 18:19:42.099,gallery,2270,131578,submitted,3100,GB,London,8.0,3300,0,2018-10-10 00:00:00,2018-10-16 00:00:00,1250000
