,booking_request_id,to_state,ending_stage,idea_id,space_id,country,city,portfolio_type,floor_size,floor_size_unit,floor_size_cat,price,price_category,time_booked,time_after_creation,after_creation,times_booked_cat
4443,115173.0,submitted / declined,declined,2096,5296.0,FR,Paris,8.0,13.0,1.0,inf_20,21778.0,10k_50k,1.0,0.006676041666666667,10s_1h,inf_3
4444,122724.0,submitted / declined,declined,2096,5487.0,FR,Paris,3.0,70.0,1.0,60_80,818000.0,500k_1millions,29.0,39.95110002314815,sup_15j,15_30
4445,122714.0,submitted / matched / declined,declined,2096,5652.0,FR,Paris,3.0,20.0,1.0,20_40,36000.0,10k_50k,2.0,39.943699074074075,sup_15j,inf_3
4446,122733.0,submitted / matched / declined,declined,2096,5652.0,FR,Paris,3.0,20.0,1.0,20_40,48000.0,10k_50k,3.0,39.95665207175926,sup_15j,3_5
4447,122741.0,submitted / declined,declined,2096,5663.0,FR,Paris,3.0,47.0,1.0,40_60,558900.0,500k_1millions,61.0,39.95901181712963,sup_15j,sup_30
4448,130741.0,declined,declined,2097,366.0,GB,London,2.0,550.0,0.0,40_60,224000.0,100k_200k,6.0,54.28080134259259,sup_15j,5_7
4450,157505.0,submitted / matched / declined,declined,2102,4277.0,US,New York,3.0,400.0,0.0,20_40,1562500.0,1_5millions,29.0,0.09658744212962964,1h_1j,15_30
4451,157504.0,declined,declined,2102,4487.0,US,New York,3.0,3766.0,0.0,sup_200,3210000.0,1_5millions,14.0,4.8727471527777775,3j_15j,10_15
4453,116908.0,submitted / submitted / declined,declined,2105,4129.0,US,New York,3.0,2150.0,0.0,100_200,2850000.0,1_5millions,29.0,2.685185185185185e-06,less_10s,15_30
4454,116907.0,submitted / submitted / declined,declined,2105,4390.0,US,New York,3.0,1200.0,0.0,100_200,3312000.0,1_5millions,28.0,1.6666666666666667e-06,less_10s,15_30
4455,116909.0,submitted / submitted / declined,declined,2105,4898.0,US,New York,3.0,2000.0,0.0,100_200,2000000.0,1_5millions,29.0,3.587962962962963e-06,less_10s,15_30
4456,179167.0,submitted / declined,declined,2106,2576.0,FR,Paris,7.0,150.0,1.0,100_200,5400000.0,sup_5millions,8.0,6.215277777777778e-06,less_10s,7_10
4457,179164.0,submitted / declined,declined,2106,4302.0,FR,Paris,3.0,200.0,1.0,100_200,1512000.0,1_5millions,8.0,2.7083333333333334e-06,less_10s,7_10
4458,179166.0,submitted / declined,declined,2106,4323.0,FR,Paris,8.0,250.0,1.0,sup_200,2268856.0,1_5millions,8.0,5.636574074074074e-06,less_10s,7_10
4459,179168.0,submitted / declined,declined,2106,4859.0,FR,Paris,8.0,310.0,1.0,sup_200,4557823.0,1_5millions,7.0,0.0034873263888888888,10s_1h,7_10
4460,179165.0,submitted / declined,declined,2106,5670.0,FR,Paris,8.0,175.0,1.0,100_200,2247664.0,1_5millions,8.0,3.8078703703703705e-06,less_10s,7_10
4461,179170.0,submitted / declined,declined,2106,6869.0,FR,Paris,3.0,150.0,1.0,100_200,2495800.0,1_5millions,22.0,0.004480752314814815,10s_1h,15_30
4462,157474.0,submitted / matched / declined,declined,2108,193.0,GB,London,8.0,300.0,0.0,20_40,2049000.0,1_5millions,5.0,8.935185185185185e-06,less_10s,5_7
4463,157766.0,submitted / declined / matched / declined,declined,2108,200.0,GB,London,8.0,1780.0,0.0,100_200,1475000.0,1_5millions,4.0,0.9724053935185185,1h_1j,3_5
4464,157767.0,declined,declined,2108,368.0,GB,London,2.0,594.0,0.0,40_60,199500.0,100k_200k,7.0,11.728770347222222,3j_15j,7_10
4465,157479.0,submitted / declined,declined,2108,668.0,GB,London,8.0,1300.0,0.0,100_200,650000.0,500k_1millions,6.0,1.3252314814814814e-05,less_10s,5_7
4466,157768.0,declined,declined,2108,1048.0,GB,London,8.0,1400.0,0.0,100_200,1350000.0,1_5millions,4.0,11.72866857638889,3j_15j,3_5
4467,157470.0,submitted / declined,declined,2108,1097.0,GB,London,0.0,1500.0,0.0,100_200,3000000.0,1_5millions,5.0,5.868055555555556e-06,less_10s,5_7
4468,157477.0,submitted / declined,declined,2108,1333.0,GB,Old Street,8.0,3000.0,0.0,sup_200,2500000.0,1_5millions,4.0,1.1226851851851852e-05,less_10s,3_5
4469,157469.0,submitted / declined,declined,2108,3807.0,GB,London,8.0,3732.0,0.0,sup_200,6000000.0,sup_5millions,7.0,5.081018518518519e-06,less_10s,7_10
4470,157476.0,submitted / declined,declined,2108,5482.0,GB,London,8.0,1163.0,0.0,100_200,900000.0,500k_1millions,5.0,1.0462962962962963e-05,less_10s,5_7
4471,157468.0,submitted / declined,declined,2108,5512.0,GB,London,8.0,3000.0,0.0,sup_200,1596000.0,1_5millions,7.0,4.293981481481481e-06,less_10s,7_10
4472,157475.0,submitted / declined,declined,2108,5532.0,GB,London,3.0,1100.0,0.0,80_100,471000.0,200k_500k,10.0,9.6875e-06,less_10s,10_15
4473,157473.0,submitted / declined,declined,2108,5665.0,GB,London,7.0,1000.0,0.0,80_100,327750.0,200k_500k,7.0,8.182870370370371e-06,less_10s,7_10
4474,157466.0,submitted / submitted / matched / declined,declined,2108,6047.0,GB,London,8.0,2340.0,0.0,sup_200,3200000.0,1_5millions,7.0,2.662037037037037e-06,less_10s,7_10
4475,157467.0,submitted / declined,declined,2108,6065.0,GB,London,8.0,2000.0,0.0,100_200,1368000.0,1_5millions,7.0,3.4837962962962965e-06,less_10s,7_10
4476,157478.0,submitted / declined,declined,2108,6127.0,GB,London,3.0,500.0,0.0,40_60,126000.0,100k_200k,6.0,1.2476851851851852e-05,less_10s,5_7
4477,157472.0,submitted / declined,declined,2108,6268.0,GB,London,7.0,2800.0,0.0,sup_200,359100.0,200k_500k,7.0,7.418981481481481e-06,less_10s,7_10
4478,157471.0,submitted / declined,declined,2108,6490.0,GB,London,3.0,1500.0,0.0,100_200,456000.0,200k_500k,7.0,6.655092592592593e-06,less_10s,7_10
4479,173608.0,submitted / declined,declined,2109,1319.0,GB,London,8.0,3500.0,0.0,sup_200,705900.0,500k_1millions,2.0,3.8078703703703705e-06,less_10s,inf_3
4480,173607.0,submitted / matched / declined,declined,2109,5361.0,GB,London,8.0,6000.0,0.0,sup_200,1950000.0,1_5millions,2.0,3.1712962962962965e-06,less_10s,inf_3
4482,173720.0,submitted / declined,declined,2109,6137.0,GB,London,8.0,14000.0,0.0,sup_200,600000.0,500k_1millions,2.0,0.23478070601851853,1h_1j,inf_3
4483,173606.0,submitted / declined,declined,2109,6268.0,GB,London,7.0,2800.0,0.0,sup_200,100000.0,100k_200k,1.0,2.638888888888889e-06,less_10s,inf_3
4484,173605.0,submitted / declined,declined,2109,6568.0,GB,London,8.0,4057.0,0.0,sup_200,1200000.0,1_5millions,2.0,2.037037037037037e-06,less_10s,inf_3
4486,146391.0,submitted / declined,declined,2110,4323.0,FR,Paris,8.0,250.0,1.0,sup_200,3612000.0,1_5millions,8.0,8.101851851851852e-07,less_10s,7_10
4488,173065.0,submitted / declined,declined,2112,5652.0,FR,Paris,3.0,20.0,1.0,20_40,36000.0,10k_50k,2.0,3.288533101851852,3j_15j,inf_3
4489,173057.0,submitted / declined,declined,2112,6029.0,FR,Paris,3.0,3.0,1.0,inf_20,40000.0,10k_50k,4.0,3.279452349537037,3j_15j,3_5
4490,173064.0,submitted / declined,declined,2112,6145.0,FR,Paris,5.0,5.0,1.0,inf_20,29995.0,10k_50k,6.0,3.2868745949074074,3j_15j,5_7
4491,133782.0,submitted / declined,declined,2114,3141.0,US,New York,6.0,234.0,0.0,20_40,1630000.0,1_5millions,48.0,9.722222222222222e-07,less_10s,sup_30
4492,133783.0,submitted / declined,declined,2114,3142.0,US,New York,6.0,516.0,0.0,40_60,1000000.0,1_5millions,29.0,1.8981481481481482e-06,less_10s,15_30
4493,122854.0,submitted / matched / declined,declined,2115,4487.0,US,New York,3.0,3766.0,0.0,sup_200,5665000.0,sup_5millions,30.0,0.015678680555555557,10s_1h,15_30
4494,122853.0,submitted / declined,declined,2115,4692.0,US,New York,3.0,6000.0,0.0,sup_200,10300000.0,sup_5millions,30.0,0.6996796990740741,1h_1j,15_30
4495,122852.0,submitted / declined,declined,2115,5158.0,US,New York,3.0,3000.0,0.0,sup_200,5665000.0,sup_5millions,30.0,0.699690462962963,1h_1j,15_30
4496,122857.0,submitted / matched / declined,declined,2115,5295.0,US,New York,3.0,2250.0,0.0,sup_200,4120000.0,1_5millions,30.0,0.6996032060185186,1h_1j,15_30
4497,113008.0,submitted / matched / declined,declined,2117,4127.0,US,New York,3.0,950.0,0.0,80_100,4500000.0,1_5millions,59.0,1.4583333333333333e-06,less_10s,sup_30
4498,112402.0,submitted / declined,declined,2118,5245.0,FR,Paris,3.0,30.0,1.0,20_40,854900.0,500k_1millions,30.0,1.4814814814814815e-06,less_10s,15_30
4499,113178.0,submitted / declined,declined,2118,5245.0,FR,Paris,3.0,30.0,1.0,20_40,788900.0,500k_1millions,23.0,5.036580347222222,3j_15j,15_30
4500,112403.0,submitted / submitted / declined,declined,2118,5269.0,FR,Paris,3.0,20.0,1.0,20_40,556200.0,500k_1millions,30.0,2.2685185185185184e-06,less_10s,15_30
4501,112404.0,submitted / declined,declined,2118,5294.0,FR,Paris,3.0,30.0,1.0,20_40,2015000.0,1_5millions,30.0,3.0324074074074074e-06,less_10s,15_30
4502,134586.0,submitted / declined,declined,2118,5911.0,FR,Paris,3.0,27.0,1.0,20_40,162279.0,100k_200k,11.0,112.75070556712963,sup_15j,10_15
4503,137707.0,submitted / matched / declined,declined,2119,2053.0,GB,London,3.0,500.0,0.0,40_60,296829.0,100k_200k,8.0,0.0065307291666666665,10s_1h,7_10
4504,137706.0,submitted / declined,declined,2119,2524.0,GB,London,3.0,500.0,0.0,40_60,280000.0,100k_200k,13.0,0.003293715277777778,10s_1h,10_15
4505,137710.0,submitted / declined,declined,2119,3281.0,GB,London,3.0,1100.0,0.0,80_100,225750.0,100k_200k,8.0,0.00904224537037037,10s_1h,7_10
4506,137705.0,submitted / declined,declined,2119,4716.0,GB,London,7.0,750.0,0.0,60_80,260064.0,100k_200k,8.0,7.986111111111111e-07,less_10s,7_10
4507,165162.0,submitted / declined,declined,2121,1059.0,GB,London,8.0,750.0,0.0,60_80,240000.0,100k_200k,13.0,3.9015066203703705,3j_15j,10_15
4508,168807.0,submitted / declined / declined,declined,2121,1059.0,GB,London,8.0,750.0,0.0,60_80,154286.0,100k_200k,8.0,24.60933787037037,sup_15j,7_10
4509,170895.0,submitted / matched / booked,booked,2121,1059.0,GB,London,8.0,750.0,0.0,60_80,119997.0,100k_200k,6.0,28.669513541666667,sup_15j,5_7
4510,164359.0,submitted / declined,declined,2121,1262.0,GB,London,8.0,1900.0,0.0,100_200,150000.0,100k_200k,6.0,1.0185185185185185e-06,less_10s,5_7
4511,165163.0,submitted / declined,declined,2121,2575.0,GB,London,3.0,602.0,0.0,40_60,273000.0,100k_200k,13.0,3.9014571990740743,3j_15j,10_15
4512,165164.0,submitted / declined,declined,2121,2689.0,GB,London,3.0,500.0,0.0,40_60,252000.0,100k_200k,13.0,3.901408252314815,3j_15j,10_15
4513,165112.0,submitted / declined,declined,2121,4149.0,GB,London,3.0,400.0,0.0,20_40,102857.0,100k_200k,7.0,1.906377638888889,1j_3j,7_10
4514,168057.0,submitted / matched / declined,declined,2122,2738.0,GB,London,3.0,300.0,0.0,20_40,350000.0,200k_500k,13.0,72.97933266203704,sup_15j,10_15
4515,155625.0,submitted / matched / declined,declined,2122,2787.0,GB,London,3.0,300.0,0.0,20_40,562500.0,500k_1millions,20.0,25.24783908564815,sup_15j,15_30
4516,166977.0,submitted / declined,declined,2122,3649.0,GB,London,6.0,523.0,0.0,40_60,565110.0,500k_1millions,38.0,68.03992945601851,sup_15j,sup_30
4517,168095.0,submitted / matched / declined,declined,2122,3788.0,GB,London,5.0,560.0,0.0,40_60,177227.0,100k_200k,45.0,73.0205646412037,sup_15j,sup_30
4518,155626.0,submitted / matched / declined,declined,2122,4842.0,GB,London,3.0,360.0,0.0,20_40,232780.0,100k_200k,30.0,25.247804965277776,sup_15j,15_30
4519,155238.0,submitted / declined,declined,2122,5048.0,GB,London,3.0,311.0,0.0,20_40,300000.0,200k_500k,20.0,24.010104016203705,sup_15j,15_30
4520,155497.0,declined,declined,2122,5803.0,GB,London,3.0,500.0,0.0,40_60,200000.0,100k_200k,13.0,25.13582335648148,sup_15j,10_15
4521,170661.0,declined,declined,2122,5867.0,GB,London ,5.0,300.0,0.0,20_40,2570200.0,1_5millions,180.0,88.06374737268519,sup_15j,sup_30
4522,155627.0,submitted / declined,declined,2122,5898.0,GB,London,3.0,775.0,0.0,60_80,321250.0,200k_500k,17.0,25.247758391203703,sup_15j,15_30
4523,155628.0,submitted / declined,declined,2122,6218.0,GB,London,3.0,1320.0,0.0,100_200,386250.0,200k_500k,30.0,25.247713171296297,sup_15j,15_30
4524,168039.0,declined,declined,2122,6456.0,GB,London,3.0,600.0,0.0,40_60,699476.0,500k_1millions,45.0,73.01587690972222,sup_15j,sup_30
4525,168041.0,declined,declined,2122,6619.0,GB,London,3.0,1091.0,0.0,80_100,1150000.0,1_5millions,45.0,73.01596612268519,sup_15j,sup_30
4526,168040.0,declined,declined,2122,6656.0,GB,London,3.0,289.0,0.0,20_40,843326.0,500k_1millions,45.0,73.0160812037037,sup_15j,sup_30
4527,166205.0,declined,declined,2122,6660.0,GB,London ,3.0,1100.0,0.0,80_100,1892000.0,1_5millions,43.0,72.93707438657407,sup_15j,sup_30
4528,167010.0,submitted / matched / declined,declined,2122,6664.0,GB,London,3.0,1087.0,0.0,80_100,890099.0,500k_1millions,45.0,68.121401875,sup_15j,sup_30
4529,166204.0,declined,declined,2122,6665.0,GB,London,3.0,334.0,0.0,20_40,546000.0,500k_1millions,38.0,68.04021472222222,sup_15j,sup_30
4530,177464.0,submitted / matched / declined,declined,2123,6909.0,GB,London,0.0,2000.0,0.0,100_200,125024.0,100k_200k,15.0,0.9900652546296296,1h_1j,15_30
4531,134043.0,submitted / declined,declined,2124,5177.0,US,New York,3.0,300.0,0.0,20_40,1415000.0,1_5millions,84.0,0.08472269675925925,1h_1j,sup_30
4532,134008.0,submitted / declined,declined,2124,5750.0,US,New York,3.0,750.0,0.0,60_80,1729000.0,1_5millions,73.0,1.0416666666666667e-06,less_10s,sup_30
4533,114251.0,submitted / matched / declined,declined,2126,337.0,GB,London,8.0,2800.0,0.0,sup_200,1920000.0,1_5millions,7.0,0.08935131944444444,1h_1j,7_10
4534,114246.0,submitted / matched / declined / matched / matched / declined,declined,2126,366.0,GB,London,2.0,550.0,0.0,40_60,224000.0,100k_200k,6.0,0.02762945601851852,10s_1h,5_7
4535,114249.0,declined,declined,2126,960.0,GB,London,8.0,958.0,0.0,80_100,2850000.0,1_5millions,7.0,0.08767508101851852,1h_1j,7_10
4536,114248.0,declined,declined,2126,2073.0,GB,London,8.0,1800.0,0.0,100_200,1140000.0,1_5millions,7.0,0.13814287037037037,1h_1j,7_10
4537,114245.0,submitted / matched / declined,declined,2126,2219.0,GB,London,8.0,2500.0,0.0,sup_200,4200000.0,1_5millions,20.0,0.02751542824074074,10s_1h,15_30
4538,114247.0,submitted / matched / declined,declined,2126,3727.0,GB,London,3.0,500.0,0.0,40_60,2512000.0,1_5millions,21.0,0.08865943287037037,1h_1j,15_30
4539,114250.0,submitted / matched / declined,declined,2126,5326.0,GB,London ,8.0,1300.0,0.0,100_200,239400.0,100k_200k,7.0,0.08904543981481482,1h_1j,7_10
4542,136833.0,submitted / declined,declined,2130,2938.0,FR,Bordeaux,3.0,35.0,1.0,20_40,54000.0,50k_100k,2.0,1.1342592592592592e-06,less_10s,inf_3
4544,167330.0,submitted / matched / declined,declined,2132,3892.0,US,New York,3.0,2025.0,0.0,100_200,1050000.0,1_5millions,6.0,0.0045814814814814815,10s_1h,5_7
4545,167348.0,submitted / matched / declined,declined,2132,3972.0,US,New York,3.0,5300.0,0.0,sup_200,4117645.0,1_5millions,6.0,0.15041153935185186,1h_1j,5_7
4547,152819.0,submitted / matched / declined,declined,2133,6086.0,GB,London,7.0,300.0,0.0,20_40,20000.0,10k_50k,1.0,0.014944872685185186,10s_1h,inf_3
4548,152804.0,submitted / declined,declined,2133,6334.0,GB,London,3.0,538.0,0.0,40_60,40000.0,10k_50k,1.0,1.0416666666666667e-06,less_10s,inf_3
4550,141651.0,submitted / declined,declined,2137,5757.0,FR,Paris,3.0,45.0,1.0,40_60,60000.0,50k_100k,1.0,1.111111111111111e-06,less_10s,inf_3
4551,141653.0,submitted / declined,declined,2137,6089.0,FR,Paris,3.0,37.0,1.0,20_40,96000.0,50k_100k,1.0,2.8240740740740743e-06,less_10s,inf_3
4552,141652.0,submitted / declined,declined,2137,6116.0,FR,Paris,3.0,44.0,1.0,40_60,72000.0,50k_100k,1.0,1.9907407407407407e-06,less_10s,inf_3
4553,116513.0,submitted / declined,declined,2138,4456.0,GB,London,6.0,2791.0,0.0,sup_200,1524750.0,1_5millions,31.0,1.3425925925925926e-06,less_10s,sup_30
4554,155107.0,submitted / declined,declined,2142,61.0,GB,London,3.0,300.0,0.0,20_40,723666.0,500k_1millions,49.0,1.2152777777777778e-06,less_10s,sup_30
4555,124848.0,submitted / declined,declined,2143,1577.0,GB,Brighton,3.0,500.0,0.0,40_60,66500.0,50k_100k,6.0,1.8171296296296296e-06,less_10s,5_7
4556,124849.0,submitted / declined,declined,2143,3172.0,GB,Leeds,6.0,2208.0,0.0,100_200,250000.0,100k_200k,6.0,2.3958333333333334e-06,less_10s,5_7
4557,125444.0,declined,declined,2143,3279.0,GB,Birmingham,6.0,791.0,0.0,60_80,485334.0,200k_500k,41.0,13.047023321759259,3j_15j,sup_30
4558,124851.0,submitted / declined,declined,2143,3555.0,GB,Birmingham,6.0,1990.0,0.0,100_200,550000.0,500k_1millions,6.0,3.449074074074074e-06,less_10s,5_7
4559,124850.0,submitted / declined,declined,2143,3834.0,GB,Birmingham,6.0,646.0,0.0,40_60,318000.0,200k_500k,20.0,2.9398148148148147e-06,less_10s,15_30
4560,124852.0,submitted / declined,declined,2143,4378.0,GB,Glasgow ,7.0,500.0,0.0,40_60,120000.0,100k_200k,3.0,4.525462962962963e-06,less_10s,3_5
4561,127488.0,submitted / declined,declined,2143,4417.0,GB,London,8.0,1000.0,0.0,80_100,180000.0,100k_200k,2.0,13.104786145833334,3j_15j,inf_3
4562,125447.0,declined,declined,2143,4638.0,GB,London,3.0,540.0,0.0,40_60,525000.0,500k_1millions,13.0,13.105099548611111,3j_15j,10_15
4563,127487.0,submitted / matched / declined,declined,2143,4723.0,GB,London,8.0,800.0,0.0,60_80,238500.0,100k_200k,2.0,13.10470775462963,3j_15j,inf_3
4564,125426.0,submitted / matched / declined,declined,2143,4810.0,GB,Brighton,3.0,500.0,0.0,40_60,50400.0,50k_100k,6.0,4.088955555555556,3j_15j,5_7
4565,124846.0,submitted / declined,declined,2143,4904.0,GB,Manchester ,7.0,350.0,0.0,20_40,30000.0,10k_50k,2.0,6.944444444444445e-07,less_10s,inf_3
4566,127271.0,submitted / declined,declined,2143,5187.0,GB,London ,3.0,430.0,0.0,20_40,125000.0,100k_200k,6.0,13.104925601851852,3j_15j,5_7
4567,125446.0,declined,declined,2143,5456.0,GB,London ,3.0,472.0,0.0,40_60,140000.0,100k_200k,3.0,13.105166458333333,3j_15j,3_5
4568,125445.0,submitted / matched / declined,declined,2143,5699.0,GB,London ,3.0,800.0,0.0,60_80,150000.0,100k_200k,6.0,7.117272604166667,3j_15j,5_7
4569,127270.0,declined,declined,2143,5814.0,GB,London,3.0,1500.0,0.0,100_200,200000.0,100k_200k,6.0,13.105018726851851,3j_15j,5_7
4570,141026.0,submitted,submitted,2145,3693.0,GB,London,5.0,600.0,0.0,40_60,20961428.0,sup_5millions,731.0,8.333333333333333e-07,less_10s,sup_30
4571,141028.0,submitted,submitted,2145,5759.0,GB,London,5.0,265.0,0.0,20_40,11856000.0,sup_5millions,830.0,0.008975162037037037,10s_1h,sup_30
4572,141027.0,submitted,submitted,2145,6030.0,GB,London,3.0,300.0,0.0,20_40,19560000.0,sup_5millions,1188.0,0.007118078703703704,10s_1h,sup_30
4573,142626.0,submitted / matched / declined,declined,2146,4810.0,GB,Brighton,3.0,500.0,0.0,40_60,72072.0,50k_100k,9.0,7.986111111111111e-07,less_10s,7_10
4574,142326.0,submitted,submitted,2147,5449.0,GB,London,7.0,538.0,0.0,40_60,2632000.0,1_5millions,7.0,7.523148148148148e-07,less_10s,7_10
4575,166071.0,submitted / submitted / declined,declined,2148,200.0,GB,London,8.0,1780.0,0.0,100_200,800000.0,500k_1millions,3.0,0.13228605324074075,1h_1j,3_5
4576,166136.0,submitted / matched / declined,declined,2148,2639.0,GB,London,8.0,500.0,0.0,40_60,200000.0,100k_200k,3.0,2.0953099421296297,1j_3j,3_5
4577,166069.0,declined,declined,2148,3036.0,GB,London  ,7.0,1200.0,0.0,100_200,300000.0,200k_500k,2.0,24.850581006944445,sup_15j,inf_3
4578,166070.0,declined,declined,2148,3091.0,GB,London,8.0,809.0,0.0,60_80,457136.0,200k_500k,7.0,11.01863207175926,3j_15j,7_10
4579,166105.0,submitted / declined,declined,2148,5800.0,GB,London,1.0,1000.0,0.0,80_100,175000.0,100k_200k,6.0,0.8499119675925926,1h_1j,5_7
4580,166072.0,declined,declined,2148,6413.0,GB, London,8.0,1000.0,0.0,80_100,300000.0,200k_500k,1.0,24.850211574074073,sup_15j,inf_3
4581,166135.0,submitted / declined,declined,2148,6475.0,GB,London ,3.0,1000.0,0.0,80_100,57712.0,50k_100k,3.0,2.0947952662037035,1j_3j,3_5
4582,133983.0,declined,declined,2149,4035.0,GB,London,3.0,800.0,0.0,60_80,5584500.0,sup_5millions,91.0,63.02688841435185,sup_15j,sup_30
4583,133981.0,submitted / matched / declined,declined,2149,5149.0,GB,London,3.0,1000.0,0.0,80_100,6120000.0,sup_5millions,91.0,1.9730069328703703,1j_3j,sup_30
4584,133980.0,declined,declined,2149,5526.0,GB,London,3.0,2500.0,0.0,sup_200,9282000.0,sup_5millions,183.0,63.02699826388889,sup_15j,sup_30
4585,133984.0,submitted / matched / declined,declined,2149,5649.0,GB,London,3.0,700.0,0.0,60_80,8200000.0,sup_5millions,122.0,1.972864710648148,1j_3j,sup_30
4586,135866.0,declined,declined,2149,5790.0,GB,London,3.0,515.0,0.0,40_60,2838762.0,1_5millions,91.0,63.026602974537035,sup_15j,sup_30
4587,133982.0,submitted / declined,declined,2149,5855.0,GB,London,3.0,1048.0,0.0,80_100,15290892.0,sup_5millions,91.0,1.9729142939814814,1j_3j,sup_30
4588,133986.0,declined,declined,2149,5886.0,GB,London ,3.0,1615.0,0.0,100_200,20695442.0,sup_5millions,91.0,63.026781076388886,sup_15j,sup_30
4589,135867.0,declined,declined,2149,5926.0,GB,London ,3.0,1500.0,0.0,100_200,15000000.0,sup_5millions,364.0,63.026520300925924,sup_15j,sup_30
4590,133985.0,submitted / declined,declined,2149,5929.0,GB,London,3.0,1852.0,0.0,100_200,5451536.0,sup_5millions,91.0,1.9730234722222222,1j_3j,sup_30
4591,135742.0,declined,declined,2149,6014.0,GB,London,3.0,1400.0,0.0,100_200,2163420.0,1_5millions,91.0,63.02667751157407,sup_15j,sup_30
4592,155827.0,submitted / declined / submitted / declined,declined,2150,4845.0,GB,Windsor,7.0,1280.0,0.0,100_200,24000.0,10k_50k,1.0,1.1689814814814815e-06,less_10s,inf_3
4593,139408.0,submitted / declined,declined,2151,3788.0,GB,London,5.0,560.0,0.0,40_60,26600.0,10k_50k,6.0,8.101851851851852e-07,less_10s,5_7
4599,135681.0,submitted / declined,declined,2157,2463.0,FR,Paris,8.0,30.0,1.0,20_40,2994145.0,1_5millions,211.0,7.0764664236111114,3j_15j,sup_30
4600,135279.0,submitted / matched / declined,declined,2157,5841.0,FR,Paris,3.0,35.0,1.0,20_40,5956500.0,sup_5millions,187.0,5.8694717361111115,3j_15j,sup_30
4601,168276.0,submitted / submitted / declined,declined,2158,1821.0,FR,Paris,8.0,70.0,1.0,60_80,502857.0,500k_1millions,7.0,3.599537037037037e-06,less_10s,7_10
4602,168275.0,submitted / declined,declined,2158,4326.0,FR,Paris,3.0,100.0,1.0,100_200,3600180.0,1_5millions,35.0,2.8240740740740743e-06,less_10s,sup_30
4603,168293.0,submitted / declined,declined,2158,5169.0,FR,Paris,3.0,80.0,1.0,80_100,2357142.0,1_5millions,49.0,0.048183993055555555,1h_1j,sup_30
4604,136152.0,submitted / declined,declined,2159,2043.0,GB,London,6.0,300.0,0.0,20_40,990000.0,500k_1millions,153.0,7.75462962962963e-07,less_10s,sup_30
4605,137441.0,submitted / declined,declined,2161,1199.0,GB,London,8.0,1650.0,0.0,100_200,1425000.0,1_5millions,94.0,75.80399780092593,sup_15j,sup_30
4606,121384.0,submitted / matched / declined,declined,2161,4296.0,GB,Hornsey,8.0,1250.0,0.0,100_200,228125.0,100k_200k,29.0,0.015508425925925926,10s_1h,15_30
4607,121453.0,declined,declined,2161,5655.0,GB,London,3.0,1000.0,0.0,80_100,275342.0,100k_200k,29.0,15.004575381944445,sup_15j,15_30
4609,112211.0,submitted / declined,declined,2163,5169.0,FR,Paris,3.0,80.0,1.0,80_100,306000.0,200k_500k,5.0,1.3078703703703703e-06,less_10s,5_7
4612,112610.0,submitted / declined,declined,2167,4719.0,FR,Paris,3.0,65.0,1.0,60_80,859050.0,500k_1millions,61.0,1.4467592592592592e-06,less_10s,sup_30
4632,122440.0,submitted / declined,declined,2173,4287.0,GB,London,5.0,450.0,0.0,40_60,20000.0,10k_50k,1.0,7.986111111111111e-07,less_10s,inf_3
4633,124983.0,submitted / declined,declined,2177,2940.0,FR,Paris,3.0,60.0,1.0,60_80,307800.0,200k_500k,11.0,6.312632962962963,3j_15j,10_15
4634,124316.0,submitted / declined,declined,2177,4061.0,FR,Paris,3.0,40.0,1.0,40_60,307800.0,200k_500k,11.0,4.351470289351852,3j_15j,10_15
4635,124314.0,submitted / declined,declined,2177,4705.0,FR,Paris,3.0,13.0,1.0,inf_20,118845.0,100k_200k,11.0,4.351468576388889,3j_15j,10_15
4636,124315.0,submitted / declined,declined,2177,5120.0,FR,Paris,3.0,25.0,1.0,20_40,191520.0,100k_200k,11.0,4.351469421296296,3j_15j,10_15
4637,123186.0,submitted / declined,declined,2178,3824.0,GB,London,8.0,2368.0,0.0,sup_200,160000.0,100k_200k,1.0,30.083592025462963,sup_15j,inf_3
4638,117416.0,submitted / declined / submitted / submitted / declined,declined,2178,3825.0,GB,London,7.0,500.0,0.0,40_60,110000.0,100k_200k,1.0,2.4074074074074075e-06,less_10s,inf_3
4639,123183.0,submitted / matched / matched / declined,declined,2178,4227.0,GB,London,8.0,2400.0,0.0,sup_200,100000.0,100k_200k,1.0,30.08358920138889,sup_15j,inf_3
4640,123184.0,submitted / declined,declined,2178,4528.0,GB,London,8.0,1500.0,0.0,100_200,84000.0,50k_100k,6.0,30.08359013888889,sup_15j,5_7
4641,123188.0,submitted / declined,declined,2178,4588.0,GB,London,7.0,1750.0,0.0,100_200,35714.0,10k_50k,1.0,30.083593738425925,sup_15j,inf_3
4642,123189.0,submitted / declined,declined,2178,4679.0,GB,London,8.0,1000.0,0.0,80_100,100000.0,100k_200k,1.0,30.083595104166665,sup_15j,inf_3
4643,123185.0,submitted / declined,declined,2178,5326.0,GB,London ,8.0,1300.0,0.0,100_200,90000.0,50k_100k,1.0,30.08359116898148,sup_15j,inf_3
4644,153489.0,submitted / declined / submitted / matched / booked,booked,2180,5803.0,GB,London,3.0,500.0,0.0,40_60,214000.0,100k_200k,14.0,1.0300925925925926e-06,less_10s,10_15
